tile_uid,rock_abundance
665,0.0046767676249146
668,0.0037896826397627
669,0.0030648144893348
670,0.0038181827403604
672,0.0059318183921277
673,0.0125537188723683
674,0.0045944056473672
675,0.0057482519187033
677,0.0166969690471887
680,0.0058333333581686
681,0.026540108025074
682,0.0197670459747314
684,0.0279038473963737
685,0.0076737971976399
688,0.0046124034561216
689,0.0062500000931322
690,0.0041041672229766
691,0.0048578432761132
692,0.0058106058277189
694,0.0040606060065329
695,0.0127412592992186
696,0.0109427319839596
697,0.0033106061164289
699,0.0054401708766818
700,0.0064675328321754
701,0.0037405407056212
702,0.0049151512794196
703,0.0056578950025141
704,0.0039173550903797
709,0.0054408605210483
711,0.0038512398023158
712,0.0077373748645186
713,0.0023289474193006
715,0.0043181823566555
717,0.0046089747920632
718,0.0031328671611845
720,0.0050699301064014
721,0.0036944448947906
722,0.0044166669249534
723,0.0310495905578136
724,0.003400000045076
726,0.0062878793105483
728,0.0067777782678604
729,0.0085833333432674
730,0.0192261915653944
732,0.0065950416028499
733,0.007658333517611
734,0.0098181823268532
735,0.0045333337038755
736,0.0113771921023726
738,0.0054049589671194
739,0.0439111143350601
741,0.0073333336040377
742,0.0162962954491376
744,0.0060806456021964
746,0.0035721927415579
747,0.003019138937816
749,0.0030833333730697
750,0.004032467957586
752,0.0187402609735727
753,0.0077424249611794
754,0.0023766234517097
759,0.0364805236458778
760,0.0064821429550647
761,0.0047254902310669
762,0.0051309517584741
763,0.0034444443881511
764,0.0087500009685754
765,0.010974358767271
766,0.0054722223430871
767,0.0068333339877426
768,0.007634615059942
769,0.0030992063693702
770,0.0033076924737542
771,0.0069090910255908
774,0.0027651519048959
775,0.0127107435837388
776,0.013068183325231
778,0.0035416667815297
779,0.0076704546809196
780,0.0087954550981521
781,0.0064278077334165
782,0.0060779224149882
783,0.0050775865092873
784,0.008475936949253
785,0.0163863636553287
786,0.0030268458649516
787,0.0059753088280558
788,0.0061030299402773
789,0.010396827943623
790,0.0022750000935047
791,0.0031666669528931
792,0.0045909094624221
793,0.001966887852177
794,0.0042196973226964
795,0.0201666671782732
797,0.0115785719826817
798,0.0204318184405565
800,0.0043750000186264
801,0.0043673468753695
802,0.0040965913794934
803,0.0180757585912942
804,0.0077999997884035
806,0.0034629628062248
807,0.0233939420431852
808,0.004242424853146
809,0.0023722224868834
810,0.0044545456767082
813,0.0040593221783638
814,0.017551515251398
815,0.0032549020834267
816,0.007208333350718
818,0.0056388890370726
819,0.0055656572803854
821,0.004111111164093
822,0.0033333336468786
823,0.0068749994970858
824,0.0026666671037673
826,0.0151025652885437
827,0.0133030302822589
828,0.0058229169808328
829,0.0034318184480071
830,0.008793388493359
831,0.0035500000230968
832,0.0175454560667276
834,0.0039752065204083
835,0.0069712926633656
836,0.0121056335046887
837,0.0055878791026771
839,0.0069629638455808
841,0.0150340907275676
842,0.0026872246526181
844,0.0153896128758788
845,0.0025041324552148
846,0.0097142858430743
847,0.0030714289750903
848,0.0197851248085498
850,0.0143333338201045
851,0.0098712118342518
852,0.005729166790843
853,0.040365383028984
854,0.0098782060667872
855,0.0029999997932463
856,0.0041083334945142
858,0.0044825174845755
859,0.0102987019345164
860,0.0103939389809966
861,0.0047738095745444
863,0.0025363636668771
864,0.0074823535978794
865,0.0064876028336584
866,0.0066616162657737
867,0.0070151514373719
868,0.0090249991044402
869,0.0171060599386692
870,0.0091010108590126
871,0.0030392156913876
872,0.0058702295646071
873,0.0030378790106624
874,0.0077909096144139
875,0.0087878797203302
876,0.0044363639317452
877,0.0053787883371114
878,0.0041499999351799
879,0.0079469699412584
881,0.0116742430254817
882,0.0044681821018457
885,0.013288770802319
886,0.0048431372269988
887,0.0154444454237818
888,0.0037638891953974
889,0.0054968153126537
891,0.0054305549710989
892,0.0096749998629093
893,0.0108522726222872
894,0.0083525637164711
896,0.0033541668672114
897,0.0042592589743435
898,0.0026721311733126
899,0.003413223195821
900,0.0034224598202854
901,0.0037777780089527
902,0.0036499998532235
903,0.0030125002376735
904,0.0361726209521293
905,0.0062402598559856
908,0.0025855265557765
909,0.0127222221344709
910,0.004994791932404
911,0.0078888889402151
913,0.0041914894245564
914,0.032988891005516
915,0.0049127517268061
917,0.0029939394444227
918,0.0029722223989665
920,0.0184393934905529
922,0.008810605853796
923,0.0039457366801798
924,0.0060681817121803
925,0.0159462373703718
926,0.0028691983316093
927,0.0513666681945323
928,0.007139534689486
929,0.0070049026980996
933,0.0147870378568768
934,0.0120572922751307
935,0.0368030294775962
936,0.0023627453483641
937,0.0029090913012623
940,0.0102592594921588
941,0.003070707200095
942,0.0065984851680696
944,0.0323750041425228
945,0.0022937064059078
946,0.0028974362649023
947,0.0040119048207998
948,0.0073666665703058
949,0.0104214875027537
951,0.0100555559620261
954,0.006190909538418
955,0.0034958680626004
956,0.0058787879534065
957,0.003868686966598
958,0.0107685960829257
959,0.0054215691052377
960,0.0048257582820951
961,0.0035606061574071
963,0.0125454543158411
965,0.0091454545035958
969,0.0031388888601213
972,0.0049602277576923
973,0.0077076922170817
974,0.0185371916741132
977,0.0051818178035318
980,0.0040448722429573
982,0.0076742423698306
983,0.004993506707251
985,0.0031313132494688
987,0.0036470589693635
988,0.0278939399868249
990,0.0259375013411045
991,0.0028128346893936
993,0.0094166668131947
994,0.0118119670078158
995,0.0218437518924474
996,0.0036136368289589
997,0.011202797293663
999,0.0062440196052193
1000,0.0091893943026661
1002,0.020371213555336
1003,0.0050705126486718
1005,0.003000000026077
1006,0.0081468541175127
1007,0.0035537190269678
1011,0.0053611109033226
1014,0.0407644249498844
1016,0.0059090908616781
1017,0.0032102272380143
1020,0.0361298695206642
1021,0.0091742426156997
1023,0.0130694443359971
1024,0.0037962961941957
1025,0.0068727266043424
1026,0.0363333374261856
1027,0.0130909094586968
1028,0.0050156251527369
1029,0.007721590809524
1030,0.0043232324533164
1031,0.0027593583799898
1034,0.0040897438302636
1035,0.0074861114844679
1038,0.0265625026077032
1039,0.0032121210824698
1040,0.0067159100435674
1041,0.0025050507392734
1042,0.0222430564463138
1043,0.0066704545170068
1046,0.0043057855218648
1048,0.0026666671037673
1049,0.0031583334784954
1050,0.0076180566102266
1051,0.004064935259521
1052,0.0059490744024515
1055,0.0042055551894009
1056,0.0030139863956719
1057,0.0103146862238645
1059,0.0028068968094885
1060,0.0127929290756583
1061,0.0160606075078248
1062,0.0115219317376613
1063,0.0099999997764825
1069,0.0063333334401249
1070,0.0113116865977644
1071,0.0135681815445423
1074,0.0039947917684912
1075,0.0043712123297154
1077,0.0031666669528931
1079,0.0070743802934885
1080,0.0146848494186997
1084,0.0037386366166174
1085,0.0056369043886661
1086,0.0069580427370965
1087,0.0041805561631917
1088,0.0036103895399719
1089,0.0039074071682989
1091,0.004643939435482
1094,0.0043257577344775
1095,0.0029909091535955
1096,0.0045916666276752
1098,0.0037023811601102
1099,0.0026706350035965
1100,0.0024605263024568
1101,0.0068802088499069
1103,0.0022819384466856
1104,0.0438295491039752
1105,0.006309091579169
1106,0.0171527788043022
1108,0.0029636365361511
1109,0.0035833336878567
1110,0.0050555560737848
1114,0.0040095695294439
1115,0.007587962783873
1116,0.0075537194497883
1118,0.0081978607922792
1119,0.0170082654803991
1120,0.0027851241175085
1125,0.0051883119158446
1126,0.006713286973536
1130,0.0040055559948086
1132,0.0038074867334216
1133,0.0036484852898865
1134,0.0063472227193415
1136,0.0026515154168009
1138,0.0023425926920026
1142,0.0051000011153519
1146,0.0169090926647186
1147,0.0033852462656795
1148,0.0043787881731987
1149,0.0048636365681886
1150,0.0041931821033358
1153,0.0033515153918415
1154,0.0037142855580896
1156,0.0110750002786517
1158,0.0045333337038755
1160,0.0094818193465471
1161,0.0108088226988911
1164,0.0071145840920507
1165,0.0070349653251469
1166,0.0027662338688969
1167,0.0059421490877866
1168,0.0048939394764602
1170,0.0084710754454135
1171,0.0024416665546596
1172,0.0035649351775646
1173,0.0034462807234376
1174,0.004327381029725
1176,0.030621213838458
1177,0.0065113636665046
1178,0.0044025974348187
1179,0.0078125
1181,0.0065818186849355
1182,0.0071900826878845
1186,0.0067738094367086
1188,0.0196666680276393
1190,0.0034285713918507
1191,0.0054513895884156
1192,0.0040069445967674
1193,0.0083706295117735
1194,0.0104463519528508
1195,0.0044363639317452
1198,0.0023090909235179
1199,0.0103146852925419
1200,0.0043397438712418
1203,0.005715278442949
1204,0.0061948052607476
1208,0.0027272729203104
1212,0.0126818185672163
1213,0.0022916668094694
1216,0.0033787882421165
1218,0.0092424256727099
1220,0.0053928573615849
1221,0.0107902092859148
1224,0.0087107438594102
1225,0.0062363636679947
1226,0.0115681812167167
1227,0.0076153841800987
1228,0.0041410257108509
1229,0.0112138371914625
1230,0.0067727272398769
1232,0.0056742425076663
1234,0.015678571537137
1236,0.0040128207765519
1237,0.0036818184889853
1239,0.0065944446250796
1241,0.0174333341419696
1242,0.0085902772843837
1243,0.0094666657969355
1245,0.0091157024726271
1247,0.0044015147723257
1248,0.0027734376490116
1251,0.0105151515454053
1253,0.0041168835014104
1254,0.0035740744788199
1256,0.0107424249872565
1258,0.0037587718106806
1260,0.0058500003069639
1262,0.0043155080638825
1263,0.0063444981351494
1264,0.0047016129828989
1266,0.01169697009027
1267,0.0040991739369928
1268,0.003947916906327
1269,0.0030090908985584
1270,0.0062142857350409
1271,0.0052916668355464
1272,0.0070793647319078
1273,0.0042929290793836
1274,0.0064523816108703
1275,0.0093106068670749
1276,0.0072272731922566
1277,0.0029882353264838
1278,0.0065909097902476
1281,0.0041752578690648
1282,0.0029166666790843
1285,0.0072954553179442
1287,0.0072803026996552
1288,0.0059361699968576
1289,0.0048690475523471
1290,0.0096346158534288
1291,0.0098611116409301
1292,0.0050113634206354
1294,0.0060404040850698
1295,0.0279583372175693
1298,0.0045944447629153
1299,0.0040765549056231
1300,0.0042447918094694
1301,0.01492500025779
1303,0.0074331541545689
1304,0.0030454548541456
1305,0.0068452381528913
1308,0.0032469136640429
1309,0.0100000007078051
1310,0.0137708336114883
1311,0.0067500006407499
1313,0.0076944446191191
1314,0.002824073890224
1316,0.0040000001899898
1317,0.0087380958721041
1318,0.0062242429703474
1320,0.0043397438712418
1321,0.0027012987993657
1324,0.0073333331383764
1325,0.0025939396582543
1328,0.005021390505135
1329,0.0061870976351201
1330,0.0031909092795103
1331,0.0039924243465065
1332,0.0059757577255368
1335,0.032254546880722
1338,0.0053838384337723
1339,0.0023131314665079
1340,0.013625000603497
1342,0.0104415584355592
1344,0.0034814816899597
1345,0.0077676773071289
1346,0.004242424853146
1347,0.0022636365611106
1350,0.0034318184480071
1353,0.0091126766055822
1355,0.0236736126244068
1356,0.0042500002309679
1357,0.0065524480305612
1358,0.0059583326801657
1359,0.0055737700313329
1360,0.0018636363092809
1362,0.0025909091345965
1363,0.0058677685447037
1364,0.0056923078373074
1366,0.0077222222462296
1368,0.0176530610769987
1369,0.0213560629636049
1370,0.0040781251154839
1371,0.0038251751102507
1372,0.0136486487463116
1373,0.0043499995954334
1374,0.0085238106548786
1375,0.0033106063492596
1377,0.004795454442501
1378,0.0113214300945401
1379,0.0034969698172062
1380,0.0092727281153202
1381,0.0100902784615755
1382,0.0162396691739559
1383,0.0033333331812173
1386,0.092136912047863
1388,0.0040909089148044
1390,0.0043636360205709
1392,0.006161615718156
1395,0.0029696973506361
1396,0.0042976192198693
1398,0.0064090909436345
1399,0.0073496513068675
1401,0.0070303026586771
1404,0.0043454547412693
1406,0.0238125026226043
1408,0.0046910569071769
1410,0.0049772732891142
1411,0.0097481478005647
1413,0.0028166668489575
1414,0.0033257578033953
1415,0.0048461542464792
1417,0.0038661416620016
1418,0.0044294875115156
1419,0.0037424247711896
1420,0.0051538464613258
1421,0.0038787878584116
1422,0.0093710692599415
1423,0.0073030302301049
1425,0.0072870375588536
1426,0.0043636364862322
1427,0.0084351850673556
1429,0.0033869051840156
1430,0.0042139035649597
1431,0.0035454551689326
1432,0.0175916664302349
1434,0.0034761908464133
1435,0.0119060780853033
1436,0.0034429826773703
1437,0.0020833334419876
1438,0.0034272726625204
1440,0.0035357142332941
1441,0.0032371799461543
1442,0.0557272769510746
1444,0.0070307017304003
1445,0.0109319714829325
1446,0.011440560221672
1448,0.0225046295672655
1451,0.0070620155893266
1452,0.007469696458429
1455,0.0286783203482627
1456,0.0197797641158103
1457,0.0038181818090379
1458,0.0045606065541505
1460,0.0082916663959622
1462,0.0063145165331661
1464,0.0036136368289589
1465,0.023791667073965
1466,0.0070312502793967
1467,0.0032396693713963
1468,0.0076025649905204
1470,0.0067971013486385
1472,0.0081888111308217
1476,0.0047777784056961
1477,0.0034777778200805
1482,0.0035462963860481
1483,0.0029333333950489
1485,0.0140852276235818
1487,0.0032159097027033
1488,0.0133750000968575
1491,0.0056212130002677
1496,0.0044214879162609
1497,0.0060661155730485
1501,0.0059791672974824
1502,0.0051160720176994
1505,0.0102037033066153
1506,0.0034305558074265
1507,0.0140000013634562
1509,0.0060160425491631
1510,0.013296297751367
1512,0.0052818180993199
1514,0.0040166666731238
1515,0.0119999991729855
1517,0.0025757579132914
1520,0.0058796308003365
1521,0.0040000001899898
1522,0.0061488095670938
1523,0.0028421052265912
1524,0.0035924369003623
1525,0.0035260419826954
1528,0.0077179493382573
1529,0.0048000002279877
1530,0.0034242428373545
1531,0.0066716424189507
1533,0.0091538466513156
1534,0.0057972026988863
1535,0.005983471404761
1536,0.0048251752741634
1539,0.0239473693072795
1541,0.0034259259700775
1542,0.0054242420010268
1543,0.0069870133884251
1546,0.0042222226038575
1547,0.0109523795545101
1548,0.0070559442974627
1550,0.0089656868949532
1551,0.0137878805398941
1552,0.0091722225770354
1554,0.0048441560938954
1555,0.0048076924867928
1556,0.0120427822694182
1558,0.0069636367261409
1559,0.0038958336226642
1560,0.0042484845034778
1563,0.0044102570973336
1564,0.0114935906603932
1565,0.0041197915561497
1567,0.0042166663333773
1568,0.0046565663069486
1569,0.0061197187751531
1571,0.0037222222890704
1572,0.0135526321828365
1573,0.0070909089408814
1574,0.0034499999601393
1576,0.0021089743822813
1577,0.0137307709082961
1578,0.0060535720549523
1579,0.0040438598953187
1584,0.0043444442562758
1585,0.0036212122067809
1586,0.0031103899236768
1587,0.004700000397861
1588,0.0040151514112949
1590,0.0129175260663032
1592,0.0020833336748182
1593,0.0076458337716758
1594,0.0056590912863612
1598,0.0057371803559362
1599,0.0144947916269302
1600,0.0058750002644956
1601,0.0038796295411884
1602,0.008882813155651
1603,0.002686868654564
1607,0.0046818191185593
1608,0.0074260872788727
1609,0.0079513899981975
1610,0.0069545451551675
1611,0.0268636364489793
1612,0.0046458337455987
1614,0.0077592604793608
1615,0.0023177571129053
1616,0.0047847223468124
1619,0.0024555558338761
1620,0.0065555558539927
1623,0.0113888895139098
1624,0.0058333338238298
1626,0.040770836174488
1627,0.0096643352881073
1628,0.0050378791056573
1630,0.0050784312188625
1631,0.0093214288353919
1632,0.005515151657164
1635,0.0043333331122994
1636,0.0033636367879807
1637,0.0042628869414329
1638,0.0050408164970576
1643,0.0063357665203511
1646,0.0067708338610827
1647,0.0038809524849057
1649,0.0114385019987821
1650,0.0071168830618262
1653,0.0037412589881569
1656,0.0038939397782087
1657,0.0102575765922665
1658,0.0133055560290813
1659,0.0061313132755458
1660,0.005533333402127
1661,0.0111103905364871
1664,0.0032333333510905
1665,0.0023589746560901
1668,0.0078593753278255
1669,0.0021090912632644
1670,0.0451150499284267
1671,0.0060769231058657
1672,0.0046666669659316
1673,0.0069583337754011
1675,0.0071999998763203
1676,0.0062051285058259
1678,0.0066822916269302
1680,0.0033240739721804
1681,0.0092738103121519
1683,0.0031818184070289
1684,0.0078028845600783
1685,0.0040957448072731
1686,0.0199871808290481
1687,0.010463542304933
1689,0.0266726221889257
1690,0.0073636369779706
1692,0.0042561986483633
1695,0.009071429260075
1698,0.0081272721290588
1699,0.0069230771623551
1700,0.0038242426235228
1704,0.0067499997094273
1705,0.0034868419170379
1706,0.0251060612499713
1707,0.0042513371445238
1711,0.0047656246460974
1713,0.0075499997474253
1714,0.0065174824558198
1715,0.0062848483212292
1716,0.0074380170553922
1720,0.0118250008672475
1721,0.0061818184331059
1723,0.0065561500377953
1724,0.0226250011473894
1725,0.006491667125374
1726,0.0032500002998858
1727,0.0075075761415064
1728,0.0058716582134366
1730,0.0085568185895681
1731,0.0031570247374475
1733,0.0724944397807121
1734,0.0060178572311997
1735,0.007130769547075
1736,0.0022388892248272
1737,0.0098409093916416
1738,0.0036319447681307
1741,0.0032083331607282
1743,0.0048727272078394
1745,0.0032107841689139
1746,0.0053095240145921
1747,0.0032769234385341
1750,0.0032722221221774
1752,0.005113095510751
1753,0.0023238637950271
1754,0.0103333331644535
1755,0.0018321679672226
1756,0.00652272766456
1757,0.0029436622280627
1758,0.0046515152789652
1760,0.0107638891786336
1761,0.0165808107703924
1762,0.0048392852768301
1763,0.0134814819321036
1764,0.0056761368177831
1765,0.0058402372524142
1767,0.0043398695997893
1768,0.0032966507133096
1769,0.0042727277614176
1770,0.0040666665881872
1771,0.0287666674703359
1772,0.0066136363893747
1773,0.0044333329424262
1774,0.0033796299248933
1775,0.004239669535309
1779,0.0254973303526639
1781,0.0063954545184969
1782,0.0041000000201165
1783,0.0064953709952533
1785,0.0043511907570064
1787,0.0093806823715567
1789,0.0105147054418921
1790,0.0034416667185723
1792,0.0091244243085384
1793,0.0250213891267776
1795,0.0127499997615814
1798,0.0058909100480377
1801,0.0121845230460166
1804,0.0181527808308601
1805,0.0285606067627668
1806,0.0042628208175301
1807,0.0033680559135973
1808,0.0037348486948758
1811,0.0043363641016185
1814,0.0210681837052106
1816,0.022951390594244
1818,0.0156136350706219
1822,0.0074388887733221
1823,0.0032023813109844
1825,0.0191983487457036
1826,0.0037454548291862
1828,0.0260833352804183
1830,0.009474747814238
1832,0.0041749998927116
1835,0.0042587420903146
1840,0.0034183007664978
1841,0.0049256198108196
1845,0.0046388893388211
1849,0.0031136365141719
1850,0.0028727278113365
1851,0.0075034969486296
1852,0.00404958659783
1853,0.0053750001825392
1854,0.0033409094903618
1855,0.009343434125185
1857,0.005729166790843
1858,0.0036791448947042
1862,0.0071818185970187
1863,0.0086595742031931
1865,0.0152986114844679
1867,0.009171875193715
1868,0.0027207795064896
1869,0.0051493509672582
1870,0.0208141040056943
1871,0.0038477159105241
1873,0.0082499999552965
1875,0.0062500000931322
